episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
1257,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.22,11.0367
1258,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.23,11.0633
1259,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.23,11.0633
1260,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.23,11.0633
1261,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.23,11.0633
1262,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.23,11.0633
1263,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.22,11.0533
1264,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.22,11.0533
1265,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.22,11.0533
1266,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.22,11.0533
1267,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.22,11.0533
1268,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.22,11.0533
1269,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.22,11.0533
1270,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,11.0367
1271,0.2,C,D,D,C,1.0,3.6667,3.6667,1.0,2.4222,2.2444,2.2444,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.21,11.01
1272,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.21,11.01
1273,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.21,11.01
1274,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.21,11.01
1275,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.21,11.0267
1276,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.22,11.0367
1277,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.22,11.0533
1278,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.23,11.0633
1279,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.23,11.08
1280,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.24,11.09
1281,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.24,11.09
1282,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.24,11.09
1283,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.24,11.1067
1284,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.25,11.1333
1285,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.25,11.1333
1286,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.26,11.1433
1287,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.25,11.1333
1288,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.26,11.1433
1289,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.25,11.1333
1290,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.26,11.1433
1291,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.25,11.1333
1292,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.25,11.1333
1293,0.2,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.24,11.1067
1294,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.24,11.1067
1295,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.23,11.0967
1296,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.24,11.1067
1297,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.24,11.1233
1298,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.25,11.1333
1299,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.25,11.1333
1300,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.26,11.1433
1301,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.27,11.1533
1302,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.27,11.1533
1303,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.28,11.1633
1304,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.28,11.1633
1305,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.29,11.1733
1306,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.29,11.1733
1307,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.3,11.1833
1308,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.3,11.2
1309,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.31,11.21
1310,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.31,11.21
1311,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.32,11.22
1312,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.32,11.22
1313,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.33,11.23
1314,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.33,11.23
1315,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.34,11.24
1316,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.34,11.24
1317,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.35,11.25
1318,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.35,11.25
1319,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.36,11.26
1320,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.36,11.26
1321,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.37,11.27
1322,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.37,11.27
1323,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.38,11.28
1324,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.38,11.2633
1325,0.2,C,D,D,C,1.0,3.6667,3.6667,1.0,2.4222,2.2444,2.2444,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.38,11.2467
1326,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.38,11.2467
1327,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.38,11.2467
1328,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.38,11.2467
1329,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.38,11.2467
1330,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.39,11.2567
1331,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.39,11.2733
1332,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.4,11.2833
1333,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.4,11.2833
1334,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.41,11.2933
1335,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.2933
1336,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.41,11.2933
1337,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.2933
1338,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.41,11.2933
1339,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.2933
1340,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.4,11.2833
1341,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.4,11.2833
1342,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.4,11.2833
1343,0.2,D,D,C,C,3.6667,3.6667,1.0,1.0,2.2444,2.2444,2.4222,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.4,11.2667
1344,0.2,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.39,11.24
1345,0.2,C,D,D,C,1.0,3.6667,3.6667,1.0,2.4222,2.2444,2.2444,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.39,11.2233
1346,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.38,11.2133
1347,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.38,11.2133
1348,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.38,11.2133
1349,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.38,11.2133
1350,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.37,11.2033
1351,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.38,11.2133
1352,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.37,11.2033
1353,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.38,11.23
1354,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.38,11.2467
1355,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.39,11.2567
1356,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.39,11.2567
1357,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.4,11.2667
1358,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.39,11.2567
1359,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.4,11.2667
1360,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.4,11.2667
1361,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.4,11.2667
1362,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.4,11.2667
1363,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.41,11.2767
1364,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.2767
1365,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.41,11.2767
1366,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.2767
1367,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.4,11.2667
1368,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.41,11.2767
1369,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.4,11.2667
1370,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.41,11.2933
1371,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.31
1372,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.32
1373,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.32
1374,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.32
1375,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.32
1376,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.32
1377,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.32
1378,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.32
1379,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.32
1380,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.32
1381,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.32
1382,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.32
1383,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.32
1384,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.32
1385,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.32
1386,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.31
1387,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.31
1388,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.41,11.31
1389,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.31
1390,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.41,11.31
1391,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.31
1392,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.31
1393,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.41,11.3267
1394,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.3367
1395,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.3367
1396,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.3367
1397,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.3367
1398,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.42,11.3367
1399,0.2,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.42,11.3367
1400,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.41,11.31
1401,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.4,11.3
1402,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.4,11.3
1403,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.39,11.29
1404,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.39,11.29
1405,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.38,11.28
1406,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.38,11.28
1407,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.37,11.27
1408,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.37,11.27
1409,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.36,11.26
1410,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.36,11.26
1411,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.35,11.25
1412,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.35,11.25
1413,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.34,11.24
1414,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.34,11.24
1415,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.33,11.23
1416,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.33,11.23
1417,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.32,11.22
1418,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.32,11.22
1419,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.31,11.21
1420,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.31,11.21
1421,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.3,11.2
1422,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.3,11.2
1423,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.29,11.19
1424,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.29,11.2067
1425,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.29,11.2233
1426,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.29,11.2233
1427,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.29,11.2233
1428,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.29,11.2233
1429,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.29,11.2233
1430,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.28,11.2133
1431,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.28,11.2133
1432,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.27,11.2033
1433,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.27,11.2033
